Sample 0,,Sample 1,,Sample 2,,Sample 3,,Sample 4,,Sample 5,,Sample 6,,Sample 7,,Sample 8,,Sample 9,,Sample 10,,blank,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
475,0.0432745843086977,475,0.295757423588543,475,0.541196701376197,475,0.764760217653078,475,0.854318956502698,475,0.801878267831379,475,0.660016971468142,475,0.555907769052616,475,0.417127337805521,475,0.242558743353585,475,0.145631309261415,475,0.0430846192887899
474,0.043422691142263,474,0.293569649244557,474,0.536353429575375,474,0.758006381115578,474,0.846971150500746,474,0.794492170442931,474,0.654290506214894,474,0.551596559024935,474,0.414402308924801,474,0.241646818330359,474,0.146366769910949,474,0.04317415897274
473,0.0433763486965756,473,0.291040356387357,473,0.531430098849882,473,0.750785905683634,473,0.839011807408154,473,0.78785626229935,473,0.648982917625732,473,0.547318825695089,473,0.411483844779373,473,0.240686293652525,473,0.146669140863407,473,0.0429498871372713
472,0.0432786738733833,472,0.288687511842347,472,0.526448364205122,472,0.743559327925424,472,0.831339159748285,472,0.780364604560951,472,0.643328959180934,472,0.542936084285139,472,0.408625385761243,472,0.239827253858265,472,0.147398220942938,472,0.0430166763630394
471,0.0433610167291546,471,0.28606109871299,471,0.521585064039201,471,0.736339934442101,471,0.822933013574745,471,0.772941977577371,471,0.637645998468696,471,0.538493003596784,471,0.405789274891001,471,0.238996433660065,471,0.148109595459712,471,0.0431459113831286
470,0.0435019138483616,470,0.283639543016005,470,0.516710963494445,470,0.729174517748617,470,0.81482661292346,470,0.765494070499,470,0.631901307057119,470,0.533810563605723,470,0.402685559307559,470,0.237917403963745,470,0.148549567379471,470,0.0431378205598215
469,0.0435865026851124,469,0.280976251543664,469,0.51131281764436,469,0.721559362785976,469,0.806399293859201,469,0.758363539421978,469,0.62600982861583,469,0.529319088053471,469,0.399900168702279,469,0.237035401746941,469,0.149274074891316,469,0.0432344628596518
468,0.0435469247338801,468,0.278445511919203,468,0.506102964092023,468,0.713910703266093,468,0.797603280922307,468,0.750659014658515,468,0.620052426497886,468,0.524525215780414,468,0.396785535383363,468,0.236243391492942,468,0.150059580777378,468,0.0433217739350365
467,0.0434292138093782,467,0.275937447992634,467,0.500907985859346,467,0.706527782197538,467,0.789711371568951,467,0.743318190507978,467,0.614326538656106,467,0.520101777316915,467,0.393586007236426,467,0.235015672250515,467,0.150380929803334,467,0.0432223099090736
466,0.0434658054994943,466,0.273080516242033,466,0.49593398273,466,0.699503284874777,466,0.78137717776415,466,0.736083774235052,466,0.608084793708625,466,0.515446499636095,466,0.390680432280799,466,0.233980147732363,466,0.150929425709562,466,0.0432252265861973
465,0.0434717852008812,465,0.270520190739495,465,0.490747573351016,465,0.69172948918721,465,0.772780601846103,465,0.728287239148423,465,0.602185893039563,465,0.510880797123278,465,0.387876425255489,465,0.233121151664475,465,0.151854516091812,465,0.0433661368595707
464,0.0435523618381231,464,0.267820697965681,464,0.485474107046435,464,0.68393571389525,464,0.764278828472883,464,0.720519583249128,464,0.595977900291411,464,0.505833615746772,464,0.384910723151868,464,0.232095518335256,464,0.152499197425404,464,0.0433314698932571
463,0.0435404002986387,463,0.265300259480849,463,0.479969266787979,463,0.676193914582785,463,0.755624237279839,463,0.712848394698689,463,0.589874135659545,463,0.501149343986611,463,0.381807941286485,463,0.23124984910299,463,0.153430184187823,463,0.0434833728948675
462,0.0439161728801364,462,0.262785214262866,462,0.474785488352796,462,0.668428765387912,462,0.74657040053627,462,0.705043800582531,462,0.583769485403062,462,0.496240876574206,462,0.379000948666428,462,0.230593135340569,462,0.154336911617438,462,0.0437631450142944
461,0.0438477847520873,461,0.260113581574421,461,0.469462100397648,461,0.660872395695708,461,0.738398890090249,461,0.69721630678172,461,0.577759100860124,461,0.491872133639583,461,0.375979236511245,461,0.229647718755749,461,0.155134670613271,461,0.0439420360212894
460,0.043324634077194,460,0.257067617328777,460,0.464045655016649,460,0.653289952081622,460,0.730044634768596,460,0.689552822444324,460,0.571710486442935,460,0.486904614460425,460,0.372679268168978,460,0.228152276946832,460,0.155054351528835,460,0.0433751758963674
459,0.0429886104906316,459,0.253952274122232,459,0.458812470422358,459,0.645464831461155,459,0.721414695895742,459,0.682097197413966,459,0.565634305715708,459,0.482185134137902,459,0.369274128304134,459,0.226944175512065,459,0.155426771048849,459,0.0428403373256778
458,0.0433627901753147,458,0.251540484477011,458,0.45323802538502,458,0.637671651224462,458,0.712412035890543,458,0.673706119349313,458,0.559344751121574,458,0.477228267552948,458,0.366454397843263,458,0.226149947481085,458,0.156581400854292,458,0.0431562895856395
457,0.0436079100503893,457,0.249022904092071,457,0.447881945247575,457,0.629641828677936,457,0.703409077178915,457,0.666028931481685,457,0.55327253439612,457,0.472743477793346,457,0.363523523992532,457,0.225391138800663,457,0.157658008703451,457,0.0436254259523408
456,0.0436745429354066,456,0.246365832886327,456,0.442756396945669,456,0.621991117733983,456,0.694884151890748,456,0.658262987616597,456,0.547069561552802,456,0.468100482868525,456,0.360659599606842,456,0.224653063157434,456,0.158684989442113,456,0.043722692129689
455,0.0439257389123288,455,0.243540384505561,455,0.437334136413182,455,0.614286758940846,455,0.686203908535512,455,0.650493413289792,455,0.541255612895487,455,0.463543518272625,455,0.357558348696606,455,0.223928854520494,455,0.159384806801571,455,0.0438738442846954
454,0.0440723203104929,454,0.241082018759868,454,0.432162435653194,454,0.606450051710814,454,0.6777652491527,454,0.642760827381809,454,0.534931623707662,454,0.458537085023519,454,0.354878860256484,454,0.223034200409914,454,0.160417007482498,454,0.0441446982591894
453,0.043964348872295,453,0.238093025275373,453,0.426677723342203,453,0.598403451350415,453,0.668798504949634,453,0.634881534016291,453,0.528713880346213,453,0.45381367447585,453,0.35162920546574,453,0.221961048836111,453,0.160932735606068,453,0.0439551257063134
452,0.0438175748335133,452,0.235269944776721,452,0.421299246166044,452,0.590614353471506,452,0.66008033983956,452,0.626985340148365,452,0.522646420465946,452,0.449202723868282,452,0.348484412488947,452,0.220954602949448,452,0.161678366792874,452,0.0438081829837238
451,0.0438743884014922,451,0.232656528166326,451,0.415781464590916,451,0.582953429159683,451,0.651342240799054,451,0.619284634855746,451,0.516437720223462,451,0.444450877434014,451,0.345544422198115,451,0.220312875686879,451,0.162676846322693,451,0.0439836837845043
450,0.0440929207234441,450,0.230066350358396,450,0.410599609774971,450,0.575210818814468,450,0.642898901718269,450,0.611431306403807,450,0.510708134346051,450,0.439881910852604,450,0.342892866532237,450,0.219558652458281,450,0.163709664757966,450,0.0441741571884575
449,0.0443089830787769,449,0.227484273715536,449,0.405417027823308,449,0.567716850375608,449,0.634279088470853,449,0.604219790278451,449,0.50490071621836,449,0.435433913080607,449,0.340043115664256,449,0.218851451654569,449,0.164746987947014,449,0.0442744987494872
448,0.0442401891293614,448,0.224803983487183,448,0.400077383251634,448,0.559951081673129,448,0.625878031690489,448,0.596421819574716,448,0.499119565139853,448,0.43089899998718,448,0.337134353138505,448,0.21816764516131,448,0.165510115722844,448,0.0444200796492028
447,0.0440601438916777,447,0.222017714309691,447,0.39464264217413,447,0.552136777214473,447,0.617260422565656,447,0.588529337302174,447,0.492936950260863,447,0.426120588651271,447,0.334202946098803,447,0.217120093363807,447,0.166316118251686,447,0.044255695480803
446,0.0438226717150646,446,0.21906389395853,446,0.389251188293243,446,0.544338643475339,446,0.608727126735222,446,0.581019988736743,446,0.486926616340836,446,0.421412555764661,446,0.331213072437374,446,0.216157151751989,446,0.166953102141322,446,0.0438454366072659
445,0.0437470263928442,445,0.216588674685878,445,0.384286697609441,445,0.536972727588298,445,0.600590861716039,445,0.573713740351982,445,0.481368395313522,445,0.417292440101849,445,0.328536316499277,445,0.215453678293959,445,0.167878098067985,445,0.0440857004396695
444,0.0442456922443143,444,0.214068955768875,444,0.379087041491846,444,0.529447668179611,444,0.592242711696905,444,0.566341794613452,444,0.475606257709249,444,0.412791800757184,444,0.325756219471683,444,0.21498828677488,444,0.169131961017232,444,0.0444084956086798
443,0.0443865326573545,443,0.2115536175681,443,0.374015105387762,443,0.522033511332475,443,0.583996633222716,443,0.558792029995495,443,0.469876227167764,443,0.408228633618193,443,0.323194664559248,443,0.214621143975562,443,0.170540241412733,443,0.0445892016784857
442,0.0444432486572415,442,0.2091270422908,442,0.368941512951687,442,0.514728308187965,442,0.575736510011106,442,0.551517701787416,442,0.464330136628026,442,0.40409738811207,442,0.320848475170778,442,0.214095484774314,442,0.17165355905997,442,0.0448026412258079
441,0.0440149651986539,441,0.20618740688149,441,0.363672532299184,441,0.50738801669469,441,0.567339352387174,441,0.544153243428574,441,0.458504013307527,441,0.399675560294691,441,0.317868910669745,441,0.213212084909666,441,0.172448413671663,441,0.0444978498221436
440,0.0440015586024083,440,0.203559013062767,440,0.358424521000592,440,0.500016947984127,440,0.559482865371192,440,0.536918449155941,440,0.453010704731551,440,0.395556567693438,440,0.315380158549129,440,0.212598539701785,440,0.173350434854611,440,0.0442258870890079
439,0.0442283805972141,439,0.201142351706285,439,0.353794945110029,439,0.493084239145237,439,0.551831049158689,439,0.529921369323834,439,0.447742645065719,439,0.39153716823384,439,0.313000386040354,439,0.212321445903988,439,0.174619407705333,439,0.0444729285859682
438,0.0443350703007948,438,0.198813726342809,438,0.348824344017066,438,0.48589476115388,438,0.544011765430318,438,0.522917084091616,438,0.442356002331081,438,0.387549572657096,438,0.31079181794079,438,0.211841099010534,438,0.175933241027006,438,0.0444491558050509
437,0.0442166870274164,437,0.196393307775438,437,0.343971681323739,437,0.478931838365483,437,0.536082135933621,437,0.5159492364077,437,0.437518764849009,437,0.383732488571369,437,0.308423769720176,437,0.211448888607891,437,0.177360047578428,437,0.0447863404887538
436,0.0443365610465269,436,0.194128390429411,436,0.339299247222862,436,0.472076181018194,436,0.528562218350452,436,0.509045320708393,436,0.432181551742733,436,0.379728115962596,436,0.306465336462533,436,0.211280726349849,436,0.178873575180898,436,0.0448578903521271
435,0.0446100561147768,435,0.191645284626618,435,0.334705554822173,435,0.465230110715704,435,0.520845406866691,435,0.502559637270026,435,0.426925460746576,435,0.376103594057056,435,0.304319195221128,435,0.211247800618387,435,0.180326597437595,435,0.0450108163993834
434,0.0445148280540369,434,0.189333149028444,434,0.330028862235512,434,0.458405371134549,434,0.513371785882971,434,0.495846408089028,434,0.421937279666449,434,0.372352882355512,434,0.302120982911413,434,0.210899622767931,434,0.181842332994841,434,0.0449213853006503
433,0.0442348293917248,433,0.186792972771434,433,0.325405690811385,433,0.451734270406494,433,0.506282982395022,433,0.489412965797294,433,0.41696118264688,433,0.368530675272189,433,0.299938876067633,433,0.210599394695868,433,0.18296823712095,433,0.0446063269123412
432,0.0442080603554389,432,0.184617242274481,432,0.320748074154607,432,0.445513831947863,432,0.499255931892554,432,0.482599152745772,432,0.412381591661511,432,0.36537150019567,432,0.298035602708058,432,0.210715735252723,432,0.184422895421453,432,0.0448682234364396
431,0.0445314627763048,431,0.182279654019794,431,0.316529492963463,431,0.439059268779121,431,0.492180872820024,431,0.47679151503506,431,0.407882265033514,431,0.361900365315649,431,0.296399693303675,431,0.210906648377675,431,0.186079867355074,431,0.0450418273081003
430,0.0443349556282581,430,0.180124441239092,430,0.311880432114167,430,0.432618790600183,430,0.485293923105288,430,0.470708460238531,430,0.403002008993011,430,0.358590024531085,430,0.294666291301427,430,0.210817847982983,430,0.188012611107733,430,0.0449928138599332
429,0.0444523674919463,429,0.177972539445112,429,0.307690086366064,429,0.426444258892356,429,0.478323495511571,429,0.464485044127182,429,0.398864305212683,429,0.355244511466623,429,0.292990040703748,429,0.210771498949402,429,0.189617342736598,429,0.0450868257771336
428,0.0446235962574378,428,0.17606503736139,428,0.303711526982349,428,0.420736244400067,428,0.471848759365027,428,0.459077004790534,428,0.394699260585962,428,0.352488138290744,428,0.291605106974447,428,0.211336057305615,428,0.191830047523844,428,0.0453148762952963
427,0.0448161873741838,427,0.173996475332364,427,0.299829098990848,427,0.414936257550687,427,0.465571438015554,427,0.453594033886487,427,0.390618576515524,427,0.349582550815184,427,0.290070326407221,427,0.211562423366164,427,0.193494479929173,427,0.0452801396219996
426,0.044928131466845,426,0.172313283484385,426,0.295803970032159,426,0.409268270697031,426,0.459352993780015,426,0.447834357487585,426,0.38672988945346,426,0.346896865337263,426,0.288975294091579,426,0.211884990284772,426,0.195625690303949,426,0.0453478054341764
425,0.0447532817176517,425,0.170165134197293,425,0.292051807664811,425,0.40379604568036,425,0.453204583009738,425,0.442766190906452,425,0.383019881918583,425,0.34402160700142,425,0.28760102597002,425,0.212088946841826,425,0.197328165677797,425,0.0452884428420821
424,0.0443488885631189,424,0.167867810774405,424,0.288300210513275,424,0.398343136696146,424,0.447547271824202,424,0.437517488836161,424,0.378986544732543,424,0.341306136017477,424,0.286183359685131,424,0.212121261404962,424,0.19886102617778,424,0.044914553119991
423,0.0446277846073914,423,0.166266539119503,423,0.284772101335988,423,0.393263121588511,423,0.441877991840206,423,0.432521440416409,423,0.37581235431683,423,0.338826030602729,423,0.285465943480607,423,0.212957466420996,423,0.201244048223685,423,0.0451947894243846
422,0.0446786791554842,422,0.164526167409029,422,0.281362466584431,422,0.388378940565164,422,0.436465558556841,422,0.428089406390564,422,0.372420458719489,422,0.336863827410151,422,0.284683840984604,422,0.213794564640648,422,0.20350292698438,422,0.0453431791129589
421,0.0440870757225623,421,0.162634908538218,421,0.277731431519476,421,0.383473331689796,421,0.431306226051681,421,0.423417807621433,421,0.369084186909036,421,0.334547284119425,421,0.283588811392112,421,0.213808667600351,421,0.205147150511529,421,0.0450695954359822
420,0.044218836557069,420,0.161094565542479,420,0.27446825526874,420,0.378879010457229,420,0.42623564683892,420,0.419323580079093,420,0.366221979130736,420,0.332393898213093,420,0.282759791670858,420,0.21434402921907,420,0.207221067115801,420,0.0449962592642854
419,0.0442317339584091,419,0.159545313307662,419,0.271633181323404,419,0.374455014958145,419,0.42134510601376,419,0.415341444486319,419,0.363249827553304,419,0.330909132916048,419,0.282636207809448,419,0.21543089211572,419,0.209749209529679,419,0.0451202545885897
418,0.0445663404003323,418,0.158158397100768,418,0.268775540420895,418,0.370486050203761,418,0.416633150349539,418,0.411352504683347,418,0.360785171309292,418,0.329145014398233,418,0.282146486657409,418,0.216261105780113,418,0.212146743513217,418,0.0451634229172538
417,0.0445949387000355,417,0.156685544014551,417,0.265879852933487,417,0.366515825300127,417,0.412726413101133,417,0.407815857949652,417,0.35854338994509,417,0.327790710107624,417,0.282144404760831,417,0.21744028195743,417,0.214673082899333,417,0.0453359380134666
416,0.0447460504469063,416,0.15528232481387,416,0.26340304505444,416,0.362693702597343,416,0.408773054577479,416,0.404217556883112,416,0.356352842250114,416,0.326412128205475,416,0.282072238515318,416,0.218656800555367,416,0.217622425157224,416,0.0453346449726904
415,0.0445323805726319,415,0.154254672124561,415,0.260949960002938,415,0.359476323685344,415,0.404673456652634,415,0.401106108509348,415,0.354399550631692,415,0.325607093114839,415,0.28232269092582,415,0.219845042026965,415,0.220316701900477,415,0.0453390987960158
414,0.0446991935826044,414,0.15317106137515,414,0.258597366479781,414,0.355954353868779,414,0.401093396951464,414,0.398270886172189,414,0.35261168971291,414,0.32461314886743,414,0.282776718945851,414,0.221345628102448,414,0.223331723085634,414,0.0455329274529583
413,0.0449515859750225,413,0.152023173389191,413,0.256516713779737,413,0.352650578230027,413,0.397688140063437,413,0.395589071079988,413,0.351025914904973,413,0.324010383232716,413,0.283332756886475,413,0.222866119895305,413,0.226658695055519,413,0.045634216067166
412,0.0451997301430167,412,0.151161146065859,412,0.254563658230462,412,0.349873255994388,412,0.394672893407797,412,0.393365632506657,412,0.349787318585988,412,0.323631236320849,412,0.28424016821528,412,0.224702350792889,412,0.230184682746254,412,0.0458394245025323
411,0.0447692368520272,411,0.150033946020869,411,0.252826637413184,411,0.347223060548292,411,0.39170864187043,411,0.391375132545913,411,0.34861384858357,411,0.323273181309922,411,0.285150577540166,411,0.226302347911354,411,0.233388317226201,411,0.0457481544551178
410,0.0446385425406755,410,0.148912071261275,410,0.25070707626057,410,0.344663979478905,410,0.388998449421998,410,0.389049771635466,410,0.34748735640397,410,0.323078413914996,410,0.286139383792664,410,0.227854802882598,410,0.236270284450435,410,0.0455983900309478
409,0.0446918197538877,409,0.147992966016527,409,0.249131402024091,409,0.342493974041749,409,0.386776497623003,409,0.387473694101427,409,0.346943819588173,409,0.323332936565737,409,0.287233248167039,409,0.229998513961396,409,0.240185606933302,409,0.0454691993234737
408,0.0450839252885215,408,0.147738703032243,408,0.248060746965167,408,0.34075078841471,408,0.3849459880417,408,0.38623526191518,408,0.346909265139397,408,0.323863355630681,408,0.289317084952224,408,0.232409350540342,408,0.244382178119981,408,0.0457199115129941
407,0.0449459303657259,407,0.147162650462674,407,0.246795647236471,407,0.339035563414769,407,0.383148523955599,407,0.385344746432857,407,0.346756953360236,407,0.324691785833304,407,0.291127843383996,407,0.235201824643234,407,0.248770689154167,407,0.045744703080585
406,0.0452793064356689,406,0.146795287709234,406,0.24581579264997,406,0.337809517980316,406,0.381651769708422,406,0.384379772289158,406,0.347002692200182,406,0.325453581806945,406,0.293392180530056,406,0.237729860441954,406,0.253090074450715,406,0.0459119537129604
405,0.0449992740155157,405,0.146146037153684,405,0.244658773846958,405,0.336406398180002,405,0.380589082304334,405,0.383980519829039,405,0.347347052501178,405,0.326563700119192,405,0.295276241686551,405,0.240420455696902,405,0.25731622492644,405,0.0459870562186944
404,0.0446304238623546,404,0.145520373713036,404,0.24373848567469,404,0.335013563488481,404,0.379637614892693,404,0.383610874081944,404,0.347627907373476,404,0.327924284494662,404,0.297605564886742,404,0.243056693455193,404,0.261641208124117,404,0.0454170049893429
403,0.0448797049295848,403,0.145348181148286,403,0.243500611857545,403,0.334477857869114,403,0.37905413894421,403,0.383771196927945,403,0.348903356694698,403,0.329494926991388,403,0.300712439187815,403,0.246496317021999,403,0.266988802320224,403,0.0458184534183982
402,0.0448889477520956,402,0.145416594100423,402,0.243182969570805,402,0.334550248193488,402,0.379111983407857,402,0.384511076624759,402,0.350621603735832,402,0.331966556331087,402,0.304270944787815,402,0.250297466104334,402,0.273139842342136,402,0.0458868361179374
401,0.0452233142314479,401,0.145440184777212,401,0.243389793727248,401,0.334593173609244,401,0.379192457963885,401,0.385511465069405,401,0.352395301117139,401,0.334767911248961,401,0.307992112360027,401,0.254585243468718,401,0.279105880972474,401,0.0459893584163624
400,0.0452578739849891,400,0.145750239026773,400,0.243681727054244,400,0.334937653362398,400,0.379941210775225,400,0.386797722080274,400,0.354537408509257,400,0.337624118243856,400,0.312091828355586,400,0.258614035054615,400,0.285420941394264,400,0.0461543714389501
399,0.0452808291567235,399,0.145782610939363,399,0.243791212957623,399,0.335093658577411,399,0.380685721394114,399,0.388107570186682,399,0.356824806177117,399,0.340694288695168,399,0.316374329418976,399,0.262997985089192,399,0.29172554369492,399,0.0461766542967536
398,0.0454401985032961,398,0.14617408925761,398,0.244396083247389,398,0.335909700540255,398,0.381787801038726,398,0.39027433071931,398,0.359457607451465,398,0.344058219002148,398,0.32088085443604,398,0.267689209754221,398,0.299115914298183,398,0.0461811455538213
397,0.0455259131638539,397,0.146601691287902,397,0.245242589277195,397,0.337443836439633,397,0.383613723053482,397,0.392736861678596,397,0.36283421901492,397,0.348143477328757,397,0.326043602644412,397,0.27306032197173,397,0.306663517997817,397,0.0464499281912492
396,0.0459253906402806,396,0.147147684081613,396,0.246710801593954,396,0.339116601589121,396,0.385742015070869,396,0.395791998696841,396,0.366894031787413,396,0.353017800338603,396,0.332213215281367,396,0.278792983061981,396,0.315338635854096,396,0.0469482480945128
395,0.045975142540751,395,0.147797197987075,395,0.247601707504344,395,0.340644942544166,395,0.387887396245136,395,0.398765156602526,395,0.370783951720731,395,0.357803079456403,395,0.33798902156205,395,0.284524718491232,395,0.323560206966253,395,0.046922839779355
394,0.0457648364853675,394,0.148329835312751,394,0.248232954622351,394,0.342521884593673,394,0.390200485729109,394,0.40172205425011,394,0.374609048776044,394,0.362186026298634,394,0.343512588506136,394,0.290203265303467,394,0.331511282410997,394,0.0467156199622882
393,0.0461151057226777,393,0.149446772361961,393,0.250311746186795,393,0.345210027683346,393,0.393577806435079,393,0.406078288480212,393,0.379839740271852,393,0.368052258078453,393,0.350937890670233,393,0.297146191058635,393,0.341630203866708,393,0.0470110398302017
392,0.0459669412857181,392,0.150069235343256,392,0.252080621139896,392,0.347859722781311,392,0.396807900150057,392,0.410052696076694,392,0.384974880379322,392,0.374327573656828,392,0.358001371785809,392,0.304180717822827,392,0.351486801355313,392,0.0468611853718667
391,0.0458192588734372,391,0.150828228877811,391,0.25366830497415,391,0.350071930050506,391,0.400005428871008,391,0.414055516782668,391,0.38958643446453,391,0.379833253670582,391,0.364551776657914,391,0.310630565794549,391,0.360926854312221,391,0.0469334528335108
390,0.0466705965348414,390,0.152519387877911,390,0.256329606755104,390,0.354157899953718,390,0.404949528279906,390,0.420090641673724,390,0.396481804883182,390,0.387688507099795,390,0.37372868988411,390,0.319402083452336,390,0.373197197398008,390,0.0474551098204754
389,0.0470780815427085,389,0.154327937265158,389,0.259502903119635,389,0.358321013628287,389,0.41028463495076,389,0.426255643552615,389,0.403649403490626,389,0.395948669329063,389,0.383293596832122,389,0.328680520867206,389,0.386149818863116,389,0.0480268323530689
388,0.0473905793566015,388,0.15572388455362,388,0.26236173745382,388,0.362416741791683,388,0.415197687109884,388,0.43241052004649,388,0.410813208597367,388,0.403851344477518,388,0.392721771105452,388,0.337371215535575,388,0.398556039586906,388,0.0480736448172234
387,0.0471806834771942,387,0.157290439154286,387,0.265153372627394,387,0.36658343263252,387,0.420685402369631,387,0.438499069927163,387,0.418112386326293,387,0.411953255385259,387,0.402192462326464,387,0.346253281168598,387,0.411164558851203,387,0.0483660549739791
386,0.0478008792145028,386,0.159122182445053,386,0.268470859429846,386,0.371649857998541,386,0.426830415788055,386,0.44588455555627,386,0.4266385215794,386,0.421506490590795,386,0.413184735730665,386,0.356872905097378,386,0.425647450957263,386,0.0488518347291082
385,0.0482838570962765,385,0.161283061853997,385,0.272288013684796,385,0.377498299691942,385,0.433509692120725,385,0.453958322653525,385,0.435658038378615,385,0.431833707573104,385,0.424716588259039,385,0.367875712350516,385,0.441410377620413,385,0.0491199280003403
384,0.0484547512317274,384,0.163094374420065,384,0.276132073800517,384,0.382919096212919,384,0.440524016290611,384,0.461714309355395,384,0.444900507220334,384,0.441821749876566,384,0.436529775248905,384,0.378967526076411,384,0.456763846783971,384,0.0495022151722506
383,0.0488045328075389,383,0.165116761026411,383,0.279968143285658,383,0.388776809661342,383,0.447725299187683,383,0.47027591892604,383,0.454593762355206,383,0.452850288782985,383,0.448872561767681,383,0.39076390698317,383,0.473022022945461,383,0.0495882130686535
382,0.0491812661506529,382,0.167884994501226,382,0.284670877698007,382,0.395736300046476,382,0.456234749506022,382,0.480087083213223,382,0.465926580604213,382,0.465207480951025,382,0.463225328281817,382,0.404145930848322,382,0.491725857545646,382,0.0503993280217815
381,0.049189441359901,381,0.16992887072819,381,0.289092585943279,381,0.402322041397345,381,0.464259828062434,381,0.489420035874997,381,0.476752406917444,381,0.477414499348066,381,0.477052403501906,381,0.417300018521795,381,0.510078444750684,381,0.0506764945544222
380,0.0498596939785862,380,0.172720341395125,380,0.294034729166699,380,0.409236454205228,380,0.473090686928879,380,0.499454471485931,380,0.488246143924134,380,0.490485136597405,380,0.492223727072523,380,0.431286414714072,380,0.529992322163634,380,0.0506196276958229
379,0.0503499969081153,379,0.17558804273646,379,0.299460830799736,379,0.417673080821194,379,0.483424081665964,379,0.510977795320013,379,0.501680081343274,379,0.505670328673781,379,0.509872184298756,379,0.447918646921401,379,0.552795605665344,379,0.0513907710515784
378,0.0501371844560167,378,0.177781337717542,378,0.303851730767973,378,0.424473340531215,378,0.491831041226929,378,0.521184908249979,378,0.513403992628867,378,0.519057176843595,378,0.525385975049669,378,0.462334636259417,378,0.573687696247819,378,0.0510849620895499
377,0.0493728732144828,377,0.179251315967541,377,0.307895165580094,377,0.430426837588008,377,0.499699767445848,377,0.530431935548243,377,0.524475372107543,377,0.531784188810406,377,0.540436115162899,377,0.476469094647951,377,0.593636548063528,377,0.0504939943367574
376,0.0494466911650743,376,0.181932760799157,376,0.313032824089711,376,0.43808657252863,376,0.509130874716268,376,0.54157695407986,376,0.537741821331339,376,0.546867353446472,376,0.558250448628803,376,0.493085649042308,376,0.617629967544846,376,0.0506101457623881
375,0.0495249315849836,375,0.184841587623352,375,0.318328065488155,375,0.446623587279003,375,0.51948174444907,375,0.5538506561526,375,0.552032121747864,375,0.563491014329918,375,0.57798768108363,375,0.511693716486807,375,0.643930102630618,375,0.0507111709942999
374,0.0498179724687424,374,0.187709284614053,374,0.323977551484064,374,0.454523869695377,374,0.529554555294988,374,0.566002223820611,374,0.566520647892012,374,0.580311836177812,374,0.598256495886106,374,0.5303891349765,374,0.671081683843943,374,0.0507919673669669
373,0.0497854574392035,373,0.190536106926944,373,0.329604144177677,373,0.463039743609945,373,0.540177793846494,373,0.57870156869471,373,0.58205385639389,373,0.598422806159804,373,0.619936208220288,373,0.550913267376194,373,0.700446419290661,373,0.05085191245127
372,0.0496667401911432,372,0.193257178562159,372,0.334681162998971,372,0.470883802108061,372,0.550084729743618,372,0.590843647553862,372,0.597086784657398,372,0.616138937206945,372,0.64165225220405,372,0.571228316997064,372,0.729835305790502,372,0.0510583789137518
371,0.0499800032774706,371,0.195487782503583,371,0.339291416361765,371,0.478022153000968,371,0.559458834183779,371,0.602489522452575,371,0.61165950287667,371,0.633137784708399,371,0.662163768202969,371,0.591387102819051,371,0.758870911537074,371,0.0510168332220148
370,0.0498712501229739,370,0.198074170649023,370,0.344389811030497,370,0.485570581492197,370,0.569328452609681,370,0.61493108474267,370,0.627321359857339,370,0.652038774792878,370,0.685498659094529,370,0.61364724259553,370,0.791441180337765,370,0.0512059899703563
369,0.0502706777149811,369,0.201033564443715,369,0.34986320446551,369,0.494047136021368,369,0.58001642823362,369,0.628528835501949,369,0.644666120777462,369,0.672535603757633,369,0.710458380536492,369,0.638534809264083,369,0.827097559543823,369,0.051620611719164
368,0.0505776004552156,368,0.203726031987981,368,0.355005086966696,368,0.5015411851888,368,0.590196175879307,368,0.641594209785933,368,0.661637423005478,368,0.693222425973852,368,0.735750702906062,368,0.663494088039108,368,0.862912761209183,368,0.0518486198000839
367,0.0507087854458249,367,0.206008082464682,367,0.359590326521192,367,0.508518784552344,367,0.599433945978882,367,0.653876818704411,367,0.678007033479277,367,0.712897273616738,367,0.76051185926531,367,0.687921868443919,367,0.898691632599524,367,0.0520460766070554
366,0.0510839138721751,366,0.208425443693474,366,0.364209194306352,366,0.515924695013932,366,0.608908304286791,366,0.666542851469938,366,0.695179506006365,366,0.734653277999627,366,0.787277173117935,366,0.714961684425299,366,0.937588873907128,366,0.0524285543461122
365,0.0516969121340362,365,0.211169412056359,365,0.369023969331487,365,0.523176561892255,365,0.619128853840688,365,0.680163699845065,365,0.713480101466994,365,0.756999458003345,365,0.815263406099305,365,0.743510960661813,365,0.978244858527225,365,0.0530024792110124
364,0.0522279166207674,364,0.213906257383213,364,0.373849802592116,364,0.530696163327041,364,0.628986282432202,364,0.694041936548123,364,0.732177721385049,364,0.779789254417811,364,0.844357129981648,364,0.773482967908474,364,1.0206828103641,364,0.0535539706217812
