nm,INT
629.6,21921
629.7,21902
629.8,21877
629.9,21852
630.0,21829
630.1,21807
630.2,21785
630.3,21761
630.4,21744
630.5,21730
630.6,21707
630.7,21683
630.8,21656
630.9,21631
631.0,21613
631.1,21594
631.2,21567
631.3,21543
631.4,21518
631.5,21494
631.6,21469
631.7,21452
631.8,21435
631.9,21411
632.0,21387
632.1,21360
632.2,21334
632.3,21308
632.4,21287
632.5,21267
632.6,21237
632.7,21208
632.8,21179
632.9,21148
633.0,21117
633.1,21092
633.2,21070
633.3,21039
633.4,21005
633.5,20973
633.6,20941
633.7,20915
633.8,20888
633.9,20853
634.0,20819
634.1,20784
634.2,20748
634.3,20709
634.4,20677
634.5,20644
634.6,20604
634.7,20563
634.8,20517
634.9,20473
635.0,20430
635.1,20391
635.2,20353
635.3,20310
635.4,20268
635.5,20227
635.6,20183
635.7,20142
635.8,20109
635.9,20079
636.0,20041
636.1,20000
636.2,19964
636.3,19928
636.4,19899
636.5,19870
636.6,19834
636.7,19800
636.8,19767
636.9,19732
637.0,19700
637.1,19677
637.2,19653
637.3,19623
637.4,19592
637.5,19563
637.6,19536
637.7,19508
637.8,19487
637.9,19466
638.0,19441
638.1,19416
638.2,19391
638.3,19365
638.4,19347
638.5,19328
638.6,19303
638.7,19278
638.8,19251
638.9,19226
639.0,19201
639.1,19181
639.2,19160
639.3,19135
639.4,19111
639.5,19087
639.6,19061
639.7,19036
639.8,19018
639.9,19000
640.0,18975
640.1,18948
640.2,18923
640.3,18897
640.4,18877
640.5,18853
640.6,18822
640.7,18792
640.8,18761
640.9,18727
641.0,18695
641.1,18670
641.2,18642
641.3,18607
641.4,18571
641.5,18537
641.6,18504
641.7,18470
641.8,18435
641.9,18405
642.0,18378
642.1,18345
642.2,18312
642.3,18275
642.4,18240
642.5,18210
642.6,18180
642.7,18142
642.8,18101
642.9,18061
643.0,18021
643.1,17978
643.2,17941
643.3,17905
643.4,17864
643.5,17823
643.6,17778
643.7,17737
643.8,17697
643.9,17663
644.0,17629
644.1,17588
644.2,17550
644.3,17511
644.4,17472
644.5,17430
644.6,17394
644.7,17362
644.8,17323
644.9,17281
645.0,17243
645.1,17205
645.2,17174
645.3,17141
645.4,17103
645.5,17068
645.6,17034
645.7,16999
645.8,16962
645.9,16933
646.0,16905
646.1,16873
646.2,16840
646.3,16804
646.4,16771
646.5,16739
646.6,16712
646.7,16686
646.8,16652
646.9,16620
647.0,16587
647.1,16551
647.2,16517
647.3,16489
647.4,16463
647.5,16431
647.6,16398
647.7,16368
647.8,16340
647.9,16318
648.0,16296
648.1,16270
648.2,16246
648.3,16222
648.4,16198
648.5,16173
648.6,16153
648.7,16134
648.8,16109
648.9,16082
649.0,16057
649.1,16031
649.2,16006
649.3,15984
649.4,15962
649.5,15934
649.6,15906
649.7,15877
649.8,15846
649.9,15821
650.0,15794
650.1,15761
650.2,15727
650.3,15690
650.4,15656
650.5,15622
650.6,15593
650.7,15562
650.8,15524
650.9,15488
651.0,15451
651.1,15411
651.2,15371
651.3,15337
651.4,15301
651.5,15258
651.6,15212
651.7,15169
651.8,15127
651.9,15091
652.0,15052
652.1,15008
652.2,14967
652.3,14926
652.4,14885
652.5,14841
652.6,14805
652.7,14769
652.8,14726
652.9,14681
653.0,14640
653.1,14599
653.2,14559
653.3,14517
653.4,14481
653.5,14449
653.6,14413
653.7,14377
653.8,14341
653.9,14307
654.0,14280
654.1,14253
654.2,14223
654.3,14193
654.4,14166
654.5,14140
654.6,14122
654.7,14102
654.8,14080
654.9,14060
655.0,14042
