nm,INT
690.3,50638
690.4,50525
690.5,50440
690.6,50355
690.7,50242
690.8,50140
690.9,50041
691.0,49938
691.1,49845
691.2,49784
691.3,49728
691.4,49647
691.5,49566
691.6,49495
691.7,49426
691.8,49360
691.9,49319
692.0,49287
692.1,49231
692.2,49179
692.3,49132
692.4,49085
692.5,49043
692.6,49028
692.7,49024
692.8,48991
692.9,48963
693.0,48939
693.1,48917
693.2,48895
693.3,48896
693.4,48908
693.5,48890
693.6,48873
693.7,48856
693.8,48839
693.9,48850
694.0,48859
694.1,48839
694.2,48816
694.3,48794
694.4,48771
694.5,48746
694.6,48744
694.7,48745
694.8,48716
694.9,48687
695.0,48654
695.1,48622
695.2,48590
695.3,48579
695.4,48574
695.5,48532
695.6,48490
695.7,48441
695.8,48388
695.9,48355
696.0,48312
696.1,48242
696.2,48167
696.3,48085
696.4,47991
696.5,47897
696.6,47826
696.7,47747
696.8,47645
696.9,47537
697.0,47435
697.1,47321
697.2,47216
697.3,47107
697.4,47023
697.5,46940
697.6,46836
697.7,46727
697.8,46626
697.9,46517
698.0,46417
698.1,46312
698.2,46205
698.3,46124
698.4,46053
698.5,45950
698.6,45856
698.7,45758
698.8,45670
698.9,45581
699.0,45494
699.1,45436
699.2,45393
699.3,45322
699.4,45259
699.5,45197
699.6,45143
699.7,45088
699.8,45063
699.9,45040
700.0,44992
700.1,44947
700.2,44906
700.3,44864
700.4,44828
700.5,44793
700.6,44786
700.7,44782
700.8,44754
700.9,44730
701.0,44710
701.1,44692
701.2,44677
701.3,44663
701.4,44674
701.5,44686
701.6,44673
701.7,44659
701.8,44646
701.9,44630
702.0,44612
702.1,44591
702.2,44592
702.3,44591
702.4,44562
702.5,44530
702.6,44498
702.7,44459
702.8,44422
702.9,44382
703.0,44365
703.1,44348
703.2,44303
703.3,44256
703.4,44211
703.5,44160
703.6,44111
703.7,44057
703.8,44024
